,file_a_name,file_b_name,class_a_name,class_b_name,file_a_path,file_b_path,is_equal
195,2069715993.tif,95602577.tif,cigarrete_specification,customer_ledger,cigarrete_specification/2069715993.tif,customer_ledger/95602577.tif,0
196,2069723722.tif,2069723632.tif,cigarrete_specification,cigarrete_specification,cigarrete_specification/2069723722.tif,cigarrete_specification/2069723632.tif,1
197,2069723722.tif,528055218+-5218.tif,cigarrete_specification,rjr,cigarrete_specification/2069723722.tif,rjr/528055218+-5218.tif,0
198,2069710729.tif,2069714936.tif,cigarrete_specification,cigarrete_specification,cigarrete_specification/2069710729.tif,cigarrete_specification/2069714936.tif,1
199,2069710729.tif,2084592410_2411.tif,cigarrete_specification,philip_morris_media_department,cigarrete_specification/2069710729.tif,philip_morris_media_department/2084592410_2411.tif,0
200,2069734314.tif,2069715925.tif,cigarrete_specification,cigarrete_specification,cigarrete_specification/2069734314.tif,cigarrete_specification/2069715925.tif,1
201,2069734314.tif,2084614533_4534.tif,cigarrete_specification,philip_morris_media_department,cigarrete_specification/2069734314.tif,philip_morris_media_department/2084614533_4534.tif,0
202,2031294557.tif,2069725348.tif,cigarrete_specification,cigarrete_specification,cigarrete_specification/2031294557.tif,cigarrete_specification/2069725348.tif,1
203,2031294557.tif,95602390.tif,cigarrete_specification,customer_ledger,cigarrete_specification/2031294557.tif,customer_ledger/95602390.tif,0
204,2069723254.tif,2069713633.tif,cigarrete_specification,cigarrete_specification,cigarrete_specification/2069723254.tif,cigarrete_specification/2069713633.tif,1
205,2069723254.tif,95602467.tif,cigarrete_specification,customer_ledger,cigarrete_specification/2069723254.tif,customer_ledger/95602467.tif,0
206,2069730611.tif,2069724962.tif,cigarrete_specification,cigarrete_specification,cigarrete_specification/2069730611.tif,cigarrete_specification/2069724962.tif,1
207,2069730611.tif,2084619467_9468.tif,cigarrete_specification,philip_morris_media_department,cigarrete_specification/2069730611.tif,philip_morris_media_department/2084619467_9468.tif,0
208,2069724135.tif,2069714122.tif,cigarrete_specification,cigarrete_specification,cigarrete_specification/2069724135.tif,cigarrete_specification/2069714122.tif,1
209,2069724135.tif,2084592287_2288.tif,cigarrete_specification,philip_morris_media_department,cigarrete_specification/2069724135.tif,philip_morris_media_department/2084592287_2288.tif,0
210,2069723895.tif,2069715855.tif,cigarrete_specification,cigarrete_specification,cigarrete_specification/2069723895.tif,cigarrete_specification/2069715855.tif,1
211,2069723895.tif,2057431153_2057431162.tif,cigarrete_specification,material_barcode,cigarrete_specification/2069723895.tif,material_barcode/2057431153_2057431162.tif,0
212,2069732347.tif,2031313513.tif,cigarrete_specification,cigarrete_specification,cigarrete_specification/2069732347.tif,cigarrete_specification/2031313513.tif,1
213,2069732347.tif,2057465914_2057465923.tif,cigarrete_specification,material_barcode,cigarrete_specification/2069732347.tif,material_barcode/2057465914_2057465923.tif,0
214,2069740157.tif,2069713677.tif,cigarrete_specification,cigarrete_specification,cigarrete_specification/2069740157.tif,cigarrete_specification/2069713677.tif,1
215,2069740157.tif,88131609.tif,cigarrete_specification,p_lorillard_company_accts_rec_copy,cigarrete_specification/2069740157.tif,p_lorillard_company_accts_rec_copy/88131609.tif,0
216,2069724641.tif,2069714330.tif,cigarrete_specification,cigarrete_specification,cigarrete_specification/2069724641.tif,cigarrete_specification/2069714330.tif,1
217,2069724641.tif,95602569.tif,cigarrete_specification,customer_ledger,cigarrete_specification/2069724641.tif,customer_ledger/95602569.tif,0
218,2069710549.tif,2069725348.tif,cigarrete_specification,cigarrete_specification,cigarrete_specification/2069710549.tif,cigarrete_specification/2069725348.tif,1
219,2069710549.tif,527940222+-0222.tif,cigarrete_specification,rjr,cigarrete_specification/2069710549.tif,rjr/527940222+-0222.tif,0
220,2069729778.tif,2069728352.tif,cigarrete_specification,cigarrete_specification,cigarrete_specification/2069729778.tif,cigarrete_specification/2069728352.tif,1
221,2069729778.tif,2057477049_2057477057.tif,cigarrete_specification,material_barcode,cigarrete_specification/2069729778.tif,material_barcode/2057477049_2057477057.tif,0
222,2069710462.tif,2069737579.tif,cigarrete_specification,cigarrete_specification,cigarrete_specification/2069710462.tif,cigarrete_specification/2069737579.tif,1
223,2069710462.tif,2050627626_2050627627.tif,cigarrete_specification,phillip_morris_test_distribution,cigarrete_specification/2069710462.tif,phillip_morris_test_distribution/2050627626_2050627627.tif,0
224,2069722948.tif,2069715579.tif,cigarrete_specification,cigarrete_specification,cigarrete_specification/2069722948.tif,cigarrete_specification/2069715579.tif,1
225,2069722948.tif,95824905.tif,cigarrete_specification,customer_ledger,cigarrete_specification/2069722948.tif,customer_ledger/95824905.tif,0
226,2069729823.tif,2069726717.tif,cigarrete_specification,cigarrete_specification,cigarrete_specification/2069729823.tif,cigarrete_specification/2069726717.tif,1
227,2069729823.tif,95602842.tif,cigarrete_specification,customer_ledger,cigarrete_specification/2069729823.tif,customer_ledger/95602842.tif,0
228,2069715459.tif,2069710952.tif,cigarrete_specification,cigarrete_specification,cigarrete_specification/2069715459.tif,cigarrete_specification/2069710952.tif,1
229,2069715459.tif,2084610170_0171.tif,cigarrete_specification,philip_morris_media_department,cigarrete_specification/2069715459.tif,philip_morris_media_department/2084610170_0171.tif,0
230,2069710084.tif,2069740171.tif,cigarrete_specification,cigarrete_specification,cigarrete_specification/2069710084.tif,cigarrete_specification/2069740171.tif,1
231,2069710084.tif,95824800.tif,cigarrete_specification,customer_ledger,cigarrete_specification/2069710084.tif,customer_ledger/95824800.tif,0
232,2069738068.tif,2069710996.tif,cigarrete_specification,cigarrete_specification,cigarrete_specification/2069738068.tif,cigarrete_specification/2069710996.tif,1
233,2069738068.tif,2084619537_9538.tif,cigarrete_specification,philip_morris_media_department,cigarrete_specification/2069738068.tif,philip_morris_media_department/2084619537_9538.tif,0
234,2031294957.tif,2069729777.tif,cigarrete_specification,cigarrete_specification,cigarrete_specification/2031294957.tif,cigarrete_specification/2069729777.tif,1
235,2031294957.tif,2084605875_5876.tif,cigarrete_specification,philip_morris_media_department,cigarrete_specification/2031294957.tif,philip_morris_media_department/2084605875_5876.tif,0
236,2069712839.tif,2069722255.tif,cigarrete_specification,cigarrete_specification,cigarrete_specification/2069712839.tif,cigarrete_specification/2069722255.tif,1
237,2069712839.tif,88131571.tif,cigarrete_specification,p_lorillard_company_accts_rec_copy,cigarrete_specification/2069712839.tif,p_lorillard_company_accts_rec_copy/88131571.tif,0
238,2069715679.tif,2069720824.tif,cigarrete_specification,cigarrete_specification,cigarrete_specification/2069715679.tif,cigarrete_specification/2069720824.tif,1
239,2069715679.tif,528027988+-7988.tif,cigarrete_specification,rjr,cigarrete_specification/2069715679.tif,rjr/528027988+-7988.tif,0
240,2069716158.tif,2069720003.tif,cigarrete_specification,cigarrete_specification,cigarrete_specification/2069716158.tif,cigarrete_specification/2069720003.tif,1
241,2069716158.tif,2001117060.tif,cigarrete_specification,proejct_number_title_leader,cigarrete_specification/2069716158.tif,proejct_number_title_leader/2001117060.tif,0
242,2069715156.tif,2031300653.tif,cigarrete_specification,cigarrete_specification,cigarrete_specification/2069715156.tif,cigarrete_specification/2031300653.tif,1
243,2069715156.tif,2057477040_2057477048.tif,cigarrete_specification,material_barcode,cigarrete_specification/2069715156.tif,material_barcode/2057477040_2057477048.tif,0
244,2069725871.tif,2069729741.tif,cigarrete_specification,cigarrete_specification,cigarrete_specification/2069725871.tif,cigarrete_specification/2069729741.tif,1
245,2069725871.tif,2049433442.tif,cigarrete_specification,leo_burnett_remittance_advice,cigarrete_specification/2069725871.tif,leo_burnett_remittance_advice/2049433442.tif,0
246,2069729567.tif,2069718411.tif,cigarrete_specification,cigarrete_specification,cigarrete_specification/2069729567.tif,cigarrete_specification/2069718411.tif,1
247,2069729567.tif,ti31689174.tif,cigarrete_specification,fannon_luers_associates_invoice,cigarrete_specification/2069729567.tif,fannon_luers_associates_invoice/ti31689174.tif,0
248,2069724122.tif,2069725161.tif,cigarrete_specification,cigarrete_specification,cigarrete_specification/2069724122.tif,cigarrete_specification/2069725161.tif,1
249,2069724122.tif,95824490.tif,cigarrete_specification,customer_ledger,cigarrete_specification/2069724122.tif,customer_ledger/95824490.tif,0
250,2069734460.tif,2069738865.tif,cigarrete_specification,cigarrete_specification,cigarrete_specification/2069734460.tif,cigarrete_specification/2069738865.tif,1
251,2069734460.tif,95602581.tif,cigarrete_specification,customer_ledger,cigarrete_specification/2069734460.tif,customer_ledger/95602581.tif,0
252,2069739986.tif,2069729262.tif,cigarrete_specification,cigarrete_specification,cigarrete_specification/2069739986.tif,cigarrete_specification/2069729262.tif,1
253,2069739986.tif,2070001243_1244.tif,cigarrete_specification,participation_verification_form,cigarrete_specification/2069739986.tif,participation_verification_form/2070001243_1244.tif,0
254,2069715004.tif,2069738676.tif,cigarrete_specification,cigarrete_specification,cigarrete_specification/2069715004.tif,cigarrete_specification/2069738676.tif,1
255,2069715004.tif,2084116171_6172.tif,cigarrete_specification,philip_morris_media_department,cigarrete_specification/2069715004.tif,philip_morris_media_department/2084116171_6172.tif,0
256,2069718420.tif,2069714974.tif,cigarrete_specification,cigarrete_specification,cigarrete_specification/2069718420.tif,cigarrete_specification/2069714974.tif,1
257,2069718420.tif,2084614698.tif,cigarrete_specification,philip_morris_media_department,cigarrete_specification/2069718420.tif,philip_morris_media_department/2084614698.tif,0
258,2069720003.tif,2069714027.tif,cigarrete_specification,cigarrete_specification,cigarrete_specification/2069720003.tif,cigarrete_specification/2069714027.tif,1
259,2069720003.tif,2084614768.tif,cigarrete_specification,philip_morris_media_department,cigarrete_specification/2069720003.tif,philip_morris_media_department/2084614768.tif,0
260,2069739299.tif,2031298135.tif,cigarrete_specification,cigarrete_specification,cigarrete_specification/2069739299.tif,cigarrete_specification/2031298135.tif,1
261,2069739299.tif,95824757.tif,cigarrete_specification,customer_ledger,cigarrete_specification/2069739299.tif,customer_ledger/95824757.tif,0
262,2069724374.tif,2069715610.tif,cigarrete_specification,cigarrete_specification,cigarrete_specification/2069724374.tif,cigarrete_specification/2069715610.tif,1
263,2069724374.tif,2057477831_2057477840.tif,cigarrete_specification,material_barcode,cigarrete_specification/2069724374.tif,material_barcode/2057477831_2057477840.tif,0
264,2069729262.tif,2069713778.tif,cigarrete_specification,cigarrete_specification,cigarrete_specification/2069729262.tif,cigarrete_specification/2069713778.tif,1
265,2069729262.tif,95824301.tif,cigarrete_specification,customer_ledger,cigarrete_specification/2069729262.tif,customer_ledger/95824301.tif,0
266,2069725321.tif,2069711428.tif,cigarrete_specification,cigarrete_specification,cigarrete_specification/2069725321.tif,cigarrete_specification/2069711428.tif,1
267,2069725321.tif,95824473.tif,cigarrete_specification,customer_ledger,cigarrete_specification/2069725321.tif,customer_ledger/95824473.tif,0
268,2069725718.tif,2069710978.tif,cigarrete_specification,cigarrete_specification,cigarrete_specification/2069725718.tif,cigarrete_specification/2069710978.tif,1
269,2069725718.tif,ti31689170.tif,cigarrete_specification,fannon_luers_associates_invoice,cigarrete_specification/2069725718.tif,fannon_luers_associates_invoice/ti31689170.tif,0
270,2069739473.tif,2069729957.tif,cigarrete_specification,cigarrete_specification,cigarrete_specification/2069739473.tif,cigarrete_specification/2069729957.tif,1
271,2069739473.tif,2058003688.tif,cigarrete_specification,test_request_form,cigarrete_specification/2069739473.tif,test_request_form/2058003688.tif,0
272,2069740115.tif,2069733922.tif,cigarrete_specification,cigarrete_specification,cigarrete_specification/2069740115.tif,cigarrete_specification/2069733922.tif,1
273,2069740115.tif,88131884.tif,cigarrete_specification,p_lorillard_company_accts_rec_copy,cigarrete_specification/2069740115.tif,p_lorillard_company_accts_rec_copy/88131884.tif,0
274,2069723632.tif,2069738676.tif,cigarrete_specification,cigarrete_specification,cigarrete_specification/2069723632.tif,cigarrete_specification/2069738676.tif,1
275,2069723632.tif,95602611.tif,cigarrete_specification,customer_ledger,cigarrete_specification/2069723632.tif,customer_ledger/95602611.tif,0
276,2069740125.tif,2069738914.tif,cigarrete_specification,cigarrete_specification,cigarrete_specification/2069740125.tif,cigarrete_specification/2069738914.tif,1
277,2069740125.tif,522870991+-0991.tif,cigarrete_specification,smoker_rights,cigarrete_specification/2069740125.tif,smoker_rights/522870991+-0991.tif,0
278,2069711470.tif,2069724962.tif,cigarrete_specification,cigarrete_specification,cigarrete_specification/2069711470.tif,cigarrete_specification/2069724962.tif,1
279,2069711470.tif,1002938499.tif,cigarrete_specification,inbifo_report_copy,cigarrete_specification/2069711470.tif,inbifo_report_copy/1002938499.tif,0
280,2069736751.tif,2069724357.tif,cigarrete_specification,cigarrete_specification,cigarrete_specification/2069736751.tif,cigarrete_specification/2069724357.tif,1
281,2069736751.tif,88131958.tif,cigarrete_specification,p_lorillard_company_accts_rec_copy,cigarrete_specification/2069736751.tif,p_lorillard_company_accts_rec_copy/88131958.tif,0
282,2069719252.tif,2069724596.tif,cigarrete_specification,cigarrete_specification,cigarrete_specification/2069719252.tif,cigarrete_specification/2069724596.tif,1
283,2069719252.tif,95824448.tif,cigarrete_specification,customer_ledger,cigarrete_specification/2069719252.tif,customer_ledger/95824448.tif,0
284,2069731962.tif,2069733922.tif,cigarrete_specification,cigarrete_specification,cigarrete_specification/2069731962.tif,cigarrete_specification/2069733922.tif,1
285,2069731962.tif,88131973.tif,cigarrete_specification,p_lorillard_company_accts_rec_copy,cigarrete_specification/2069731962.tif,p_lorillard_company_accts_rec_copy/88131973.tif,0
